-,date,time,username,name,tweet,geo,Positive,Happy,Relief,Neutral,Anxious,Sad,Negative
1788,2020-07-05,00:44:01,bunzz_93,𝔊𝔞𝔲𝔯𝔞𝔳 𝔗𝔦𝔴𝔞𝔯𝔦,proud team successful relief operation make during covid ahmedabad sardar vallabhbhai international airport,Gujarat,1,0,0,0,0,0,0
1789,2020-07-05,23:47:23,spanishi,LafangaKabootar,already corona multiple ruling lockdown mite,Maharashtra,0,0,0,1,0,0,0
1790,2020-07-05,23:26:28,smitadeshmukh,Smita Deshmukh,corona must laugh u laugh back corona <LAUGH> <HAPPY>,Maharashtra,0,0,0,1,0,0,0
1792,2020-07-05,22:55:14,drcool122,Sarcastic Doctor,know why give treatment doctor corona warrior treat untouchable din clean room since room service and recently wait average hour food due supply,Maharashtra,0,0,0,1,0,0,0
1793,2020-07-05,22:51:17,dillipk79824811,DK,china lie world corona virus deceive entire world china threat support virus,Maharashtra,0,0,0,0,0,0,1
1794,2020-07-05,22:50:32,sule_sumit,Sumit Shankar Sule,request hon ble medical education minister and horrible situation corona please conduct exam online medical dept hon ble please student hope ji,Maharashtra,0,0,0,0,1,0,0
1795,2020-07-05,22:42:26,kamleshbhatia,Kamlesh Bhatia,ek aunty apni ke ghar gayi ek do ghante baat hui hua chai nashta hua fir jaate jaate aunty boli doctor ne bola mujhe corona hua hai aur day ka quarantine karna padega toh maine socha uske pehle sab ko milti jaon <SHOCK> ,Maharashtra,0,0,0,0,1,0,0
1796,2020-07-05,21:32:03,gnkamat,Er.Ganesh Kamat M.S(USA)50yrExp Public Health Engr,present job need hour after opening air why not open district migrant msme unrest due book local ticket train time boogie <SYMBOLS> num unlock care onroad must <SYMBOLS> weekly corona ,Maharashtra,0,0,0,1,0,0,0
1797,2020-07-05,21:30:30,gnkamat,Er.Ganesh Kamat M.S(USA)50yrExp Public Health Engr,present job need hour after opening air why not open district migrant msme unrest due book local ticket train time boogie <SYMBOLS> num unlock care onroad must <SYMBOLS> weekly corona  note,Maharashtra,0,0,0,1,0,0,0
1798,2020-07-05,21:28:14,gnkamat,Er.Ganesh Kamat M.S(USA)50yrExp Public Health Engr,present job need hour after opening air why not open district migrant msme unrest due book local ticket train time boogie <SYMBOLS> num unlock care mask dist  onroad must <SYMBOLS> weekly corona  note,Maharashtra,0,0,0,1,0,0,0
1801,2020-07-05,20:51:43,rahulsvish,Rαԋυʅ Vιʂԋɯαƙαɾɱα 🐦,daily update july pm mumbai,Maharashtra,0,0,0,1,0,0,0
1802,2020-07-05,20:38:27,vantasmumbai,Vantas Mumbai,today corona update आज ंटासमुंबई,Maharashtra,0,0,0,1,0,0,0
1803,2020-07-05,20:33:24,drpraneet,Praneet Kumar,when do program corona get epidemiologist disease specialist not or non medical promoter,Maharashtra,0,0,0,1,0,0,0
1804,2020-07-05,20:03:05,mendonsacyril,Cyril A  Mendonsa,sahi bola chune se corona hota hai,Maharashtra,0,0,0,0,0,0,1
1809,2020-07-05,19:36:03,heysunilgupta,Sunil Gupta,sab ko election election khel lo corona aata rahega,Maharashtra,0,0,0,0,0,0,1
1810,2020-07-05,19:14:27,alex1004u,alex p mathew,love corona one after get india or abroad govt or private institution year cleanse,Maharashtra,0,0,0,1,0,0,0
1811,2020-07-05,19:13:59,shubhambhave6,Shubham Bhave,video conference meeting smt ji bjp goregaon successfully completion year govt situation corona virus,Maharashtra,1,0,0,0,0,0,0
1814,2020-07-05,19:05:35,s_avinashsalvi,Avinash Salvi,ignore helpless situation pay inflate electricity bill main man instead corona fear,Maharashtra,0,0,0,0,0,0,1
1816,2020-07-05,16:33:12,sajidshamma9560,Sajid,ek aunty apni ke ghar gayi ek do ghante baat hui hua chai nashta hua fir jaate jaate aunty boli doctor ne bola mujhe corona hua hai aur day ka quarantine karna padega toh maine socha uske pehle sab ko milti jaon,Maharashtra,0,0,0,0,1,0,0
1817,2020-07-05,16:07:47,ruelrebello,Ruel Rebello,whaat recent last time bought corona bombay march,Maharashtra,0,0,0,1,0,0,0
1823,2020-07-05,14:50:10,aipcmaha,AIPC - Maharashtra,effort curb corona failure low test rate fail promise and miss patient show reality history not kind government,Maharashtra,0,0,0,0,0,0,0
1824,2020-07-05,14:20:09,navins27,Navin Shetty,govt s effort control corona,Maharashtra,0,0,0,1,0,0,0
1825,2020-07-05,14:02:44,darthmole09,Vipin Choudhary,gear <SARCASM> mumbai,Maharashtra,0,0,0,1,0,0,0
1829,2020-07-05,23:29:06,seedhizalebi,SanuEkPalChainNaAave,who call corona virus and not cure na virus,Delhi,0,0,0,0,0,0,1
1830,2020-07-05,23:18:19,vrikshit,VRIKSHIT FOUNDATION,super stay home kill germ and help need another set poor and needy people location ambedkar hospital well do,Delhi,0,0,0,1,0,0,0
1831,2020-07-05,23:15:03,gaurava24124128,Gaurav Arora,proud indian must pray successful trial and availability august th bring and end corona,Delhi,1,0,0,0,0,0,0
1832,2020-07-05,23:05:48,anshush69543231,Adv. Anshu Sharma,santosh hospital ghaziabad u ki back side wale logo ke ke murda ghar corona se walo ke liye gya hai se daily dead body jati hai aur abhi tak hospital se dead body nikal hai next,Delhi,0,0,0,0,0,0,1
1833,2020-07-05,23:04:28,rnnkapil,RN KAPIL,corona आने के पहले का किस्सा लेकिन बात आज के में है। एक की देख कर रहे मैंने इतना ही आप कांग्रेस हो क्या उसने में जवाब दिया पर जाते हैं तो हो जाते हैं क्या,Delhi,0,0,0,0,0,0,1
1834,2020-07-05,22:46:49,raman56589270,raman,sir ek job bhi itna kar rahe go aap corona se pata nahi mar please help,Delhi,0,0,0,0,1,0,0
1835,2020-07-05,22:38:55,uniquedk229,Deepak Saini,corona kaal mai ek ek plant lagana hi chahiye oxygen,Delhi,0,0,0,1,0,0,0
1837,2020-07-05,22:12:47,nsgcommandoanil,Anil Malik (Ex 🇮🇳 आर्मी ),july <SYMBOLS> new case total case recover today total recover death today total death active case <HAPPY> test do today total test test per million,Delhi,0,0,0,1,0,0,0
1838,2020-07-05,20:45:56,rnnkapil,RN KAPIL,congratulation american day th july god bless and american u world head deadly corona pandemic stand solidarity time come,Delhi,0,0,0,1,0,0,0
1843,2020-07-05,20:18:26,bharatjai,Bharat Mala Jaiswal🇮🇳,after corona and china what do,Delhi,0,0,0,0,0,0,1
1844,2020-07-05,20:08:43,vidhibharatipar,santosh khanna,take care govt fail control pandemic if like others state number corona case much lesser why congress not take interest if not able do anything quit,Delhi,0,0,0,1,0,0,0
1845,2020-07-05,19:37:49,rajatrathore27,Rajat Rathore 🇮🇳,how understand properly what do please reply please postpone sol semester year large number corona case <SAD> ,Delhi,0,0,0,0,0,0,0
1846,2020-07-05,19:31:47,shisher82792772,👁 Shisher Tandon 👁,appear if corona come after see congress india,Delhi,0,0,0,1,0,0,0
1847,2020-07-05,19:18:26,_gaganpaliwal,Gagan Paliwal,disappoint today try get plasma patient b donor know staff plasma bank follow fix time table pm wonder do corona not kill people pm make service,Delhi,0,0,0,1,0,0,0
1848,2020-07-05,19:13:14,bhatiaglobal,Dr.Parveen Bhatia,tax law educare society dr parveen session corona virus disease,Delhi,0,0,0,1,0,0,0
1849,2020-07-05,19:11:38,_gaganpaliwal,Gagan Paliwal,dear sir disappoint today try get plasma patient b donor know staff plasma bank follow fix time table pm wonder do corona not kill people pm kindly take war scale,Delhi,0,0,0,0,1,0,0
1850,2020-07-05,18:29:11,vickyisbond1981,आत्मनिर्भर Vishwajeet Singh,technically right but even high area delhi do well doubt wud bit but delhi givt fight corona consider limitation resource and admin challenge,Delhi,0,0,0,0,0,0,0
1851,2020-07-05,17:28:01,kuldeep_rawat47,Kuldeep Singh Rawat,yes corona want reduce world population make ppl sterile protest go world wide against corona vaccination,Delhi,0,0,0,0,0,0,0
1853,2020-07-05,16:38:04,ritikgupta1999,#𝗞𝗲𝗷𝗿𝗶𝘄𝗮𝗹𝗘𝗱𝘂𝗰𝗮𝘁𝗶𝗼𝗻𝗠𝗼𝗱𝗲𝗹,zero fir zero crime test corona,Delhi,0,0,0,1,0,0,0
1854,2020-07-05,16:35:00,ishakmaking,ISHAK MAKING,kiya hua baba ki dawa ka maine hai ki ne baba ko se tak corona tha bhi nahi bhi dawa ka test check kar liya bhi china bhi ki isko,Delhi,0,0,0,0,1,0,0
1855,2020-07-05,16:29:17,vivek3189,Vivek Kumar,slogan like do ki mask zaroori and corona harega desh jeetega put,Delhi,0,0,0,0,0,0,1
1856,2020-07-05,15:34:13,rpsingh1894,Dr.rpsingh_chauhan,k patient die due corona and big mistake govt govt not do test properly and die home,Delhi,0,0,0,0,0,0,1
1857,2020-07-05,15:01:43,amansrivastav89,Aman Srivastav,fold hand request please one who handle traffic morning and even otherwise open side road not stop corona road,Delhi,0,0,0,0,1,0,0
1858,2020-07-05,14:58:55,amansrivastav89,Aman Srivastav,public everyday traffic point traffic control traffic movement side road control corona virus,Delhi,0,0,0,0,1,0,0
1859,2020-07-05,14:20:24,joriwalpawan,*merde*,corona saath <SAD>,Delhi,0,0,0,1,0,0,0
1860,2020-07-05,13:44:32,kumaarsaagar,Sagar Kumar “Sudarshan News”🧢,first corona positive patient year old delhi receive and admit indo tibean border police itbp doctor sardar covid care centre and hospital soami beas chhatarpur new delhi,Delhi,0,0,0,0,0,0,1
1861,2020-07-05,13:33:38,madhursindhi,Madhur,seem still infect corona people corona suffer seem suffer mindlessness get well soon,Delhi,0,0,0,0,0,0,0
1862,2020-07-05,13:25:56,pradeepnaudiyal,मीडिया वार्ता.(प्रदीप नौडियाल),china d country corona country spread corona country world continue present d world figure great country cheerless channel,Delhi,0,0,0,1,0,0,0
1863,2020-07-05,12:53:20,imrashmi,Rashmi Ranjan,outlet corona virus yesterday visit outlet employee wear hand glove cash and touch food one currency note customer easily spread virus,Delhi,0,0,0,1,0,0,0
1864,2020-07-05,12:45:36,prithviprataps7,Praveen Verma.,chance corona destroyed nd win go,Delhi,0,0,0,1,0,0,0
1865,2020-07-05,12:16:37,sudeepvirgurjar,Sudeep Singh Gurjar🇮🇳,patient name rajveer patient age male hospital name kailash hospital great date when hospitalise ask plasma pratap do anyone know corona recover patient b,Delhi,0,0,0,1,0,0,0
1866,2020-07-05,12:10:03,a_nirajnirala,Niraj Nirala,yes human who humanism corona hongkong mongolia turkistan taiwan humanism worldwide declare land human living who teach humanism,Delhi,1,0,0,0,0,0,0
1867,2020-07-05,12:01:41,sudeept007,Sudeept Raman,ye abhi hai corona se nhi,Delhi,0,0,0,1,0,0,0
1868,2020-07-05,11:59:32,sandysharma8010,Sandysharma,ne kha paas phone ya laptop nhi h woh csc center exam de skte h toh mai yeh hu kya unhe exam dene ke liye ghr se bahar nhi padega unhe corona nhi hoga,Delhi,0,0,0,0,0,0,1
1869,2020-07-05,23:35:16,atyanand,Anirudh Atyanand,everyone know living europe post super pic summer road and outdoors fuck corona <SAD>,Karnataka,0,0,0,0,0,0,1
1870,2020-07-05,22:00:43,nrevanna1,Chowkidar N Revanna,weekly visitor check health condition hospital like example victoria vila k c general jayadeva nimhans hospital etc help and if warrior need take help retire corona warrior,Karnataka,0,0,0,0,1,0,0
1871,2020-07-05,21:57:41,jeevvaann,jeevan,karnataka corona case go high,Karnataka,0,0,0,0,0,0,1
1872,2020-07-05,21:48:44,ravikantha27,Ravikantha Kundapura,<SAD>,Karnataka,0,0,0,0,0,0,0
1873,2020-07-05,21:15:44,laxmikomala,LAKSHMINARAYANA,create fear amongst people corona pl check,Karnataka,0,0,0,0,0,0,1
1874,2020-07-05,21:02:52,laxmikomala,LAKSHMINARAYANA,fact corona cure create fear among people,Karnataka,0,0,0,0,0,0,1
1875,2020-07-05,20:30:55,hanooma,ಹನೂಮ ಪಿ ಎಸ್,danger,Karnataka,0,0,0,1,0,0,0
1876,2020-07-05,20:14:46,prakash_aravind,prakash,mention student get corona appear exam others not exam,Karnataka,0,0,0,0,0,0,1
1877,2020-07-05,20:06:08,rachappamanoj,manoj kumar,bangalore new corona case,Karnataka,0,0,0,1,0,0,0
1878,2020-07-05,19:15:05,supreethps,Supreeth Bharadwaj,good xd hope would end beef or else would corona,Karnataka,0,0,0,0,0,0,1
1879,2020-07-05,18:10:20,maheshvallem44,Mahesh Vallem,lakh corona test and first nation and state best test and positive rate per test conduct high recovery rate,Karnataka,1,0,0,0,0,0,0
1880,2020-07-05,17:56:32,prasadkarwa,Prasad Karwa,get corona,Karnataka,0,0,0,1,0,0,0
1881,2020-07-05,17:50:16,ktthimmareddy,KTthimmareddy,corona perspiration,Karnataka,0,0,0,1,0,0,0
1882,2020-07-05,14:53:19,anchorharishn,Harish Nagaraju, <HAPPY>,Karnataka,0,0,0,1,0,0,0
1883,2020-07-05,13:39:28,joshi_aar,Ravi Joshi,come across story clearly claim make press release and social team but ground situation horrible like say paper today not kill system could’,Karnataka,0,0,0,0,0,0,0
1884,2020-07-05,12:27:26,kpharshavardhan,ಹರ್ಷವರ್ಧನ K P,true channel scar public like anything guy make story like corona everything,Karnataka,0,0,0,1,0,0,0
1885,2020-07-05,11:51:50,girishhs,Girish,nobody death corona but do mean stop fight try best and others,Karnataka,1,0,0,0,0,0,0
1886,2020-07-05,10:56:21,aschandrappa,AS.Chandrappa,sir lead team critical time but when see many officer look like officer would run kindly make system which b compulsory procedure v wud nt hav lose many corona,Karnataka,0,0,0,0,1,0,0
1887,2020-07-05,10:46:11,guruprasadgudi,Guruprasad B Gudi|ಗುರುಪ್ರಸಾದ ಬಿ ಗುಡಿ,use group call bangalore full go facebook and social platform look like turn true face corona pandemic,Karnataka,0,0,0,1,0,0,0
1888,2020-07-05,09:45:23,shivjiramgupta,Shivji Gupta,recovery due mild case declare corona case overall fatality rate almost may god u,Karnataka,0,0,0,1,0,0,0
1889,2020-07-05,09:20:39,prakash_aravind,prakash,how found corona,Karnataka,0,0,0,1,0,0,0
1890,2020-07-05,08:15:07,devargtweets,Devanand R Gaddam,best solution far stop ask ur ingredient keep away turmeric lemon water every whatever work ur family work,Karnataka,0,0,0,0,0,0,1
1891,2020-07-05,02:25:40,ex_mjay,🇮🇳MjayVetaran🇮🇳,underestmating could blunder use method make u and accordingly yet might catch u unleash bio say corona or virus inhumans,Karnataka,0,0,0,1,0,0,0
1892,2020-07-05,19:54:01,bullaraktakhula,🥚taker,corona indian ko ye hai look what trend,Rajasthan,0,0,0,1,0,0,0
1893,2020-07-05,16:41:15,girishkumar0904,"Girish, Jaipur 🇮🇳",corona effect,Rajasthan,0,0,0,1,0,0,0
1894,2020-07-05,14:39:56,errajkumarmeena,Rajkumar Meena,sab log uk ko hain or aap ja nhi rhe chlo jab corona kam sa ho jaye tab jana <HAPPY> <HAPPY>,Rajasthan,0,0,0,1,0,0,0
1895,2020-07-05,14:18:34,vipul8559,Vipul Sharma,safe alert mahatama hospital and medical collage,Rajasthan,0,0,0,1,0,0,0
1896,2020-07-05,02:02:04,chori_jgroti_ki,_Rayana_,ug student worry exam le corona,Rajasthan,0,0,0,0,0,0,1
1897,2020-07-05,23:58:24,sudhamisramd,Sudha Misra,also pre corona would ask <LAUGH>,Gujarat,0,0,0,1,0,0,0
1898,2020-07-05,22:59:57,kunaljrwagh,kunaljrwagh,pizza schedule pm july and pm and still not yet think even domino get sick due corona d mall,Gujarat,0,0,0,0,0,0,1
1899,2020-07-05,22:23:54,rajtmulchandani,Raj👷🔌💡🇮🇳🇨🇾,finally corona start,Gujarat,0,0,0,1,0,0,0
1900,2020-07-05,21:25:17,iamharshal08,Harshal Amin,sound crazy bt when whole corona issue finish do work upon which acquire and essential bt do not and when regret come,Gujarat,0,0,0,0,0,0,0
1901,2020-07-05,21:03:26,kaizadghadiali,Kaizad🇮🇳,interview which uv light contain corona already mention uv and m,Gujarat,0,0,0,1,0,0,0
1902,2020-07-05,20:26:18,sachin___singh,Sachin Singh,see corona case also donkey well look shaheed and team also lose mind well,Gujarat,0,0,0,0,0,0,0
1903,2020-07-05,19:54:10,paresh_official,Paresh Solanki,how people wait vaccine le people,Gujarat,0,0,0,1,0,0,0
1904,2020-07-05,12:37:38,yanuholidays,Yanu Holidays,world may teacher but student happy purnima,Gujarat,0,0,0,1,0,0,0
1905,2020-07-05,00:00:12,ravibaroliya7,Ravi Baroliya,what personal opinion gujarat corona,Gujarat,0,0,0,1,0,0,0
1906,2020-07-05,22:59:08,drcool122,Sarcastic Doctor,sir let doctor but treat equally way pay self quarantine guest treat premise least clean room week thank,Maharashtra,0,0,0,0,0,0,1
1908,2020-07-05,20:09:04,karansinghw1,Karan Singh Walia,day self quarantine stay indoors stay safe extreme jack set rep set,Maharashtra,0,0,0,1,0,0,0
1912,2020-07-05,12:18:19,honavar_ashlesh,Ashlesh Honavar,change many thing one start mustache <PERSON> ,Maharashtra,0,0,0,1,0,0,0
1913,2020-07-05,11:55:25,gleefulblogger,Dipika Singh,free online course during quarantine via,Maharashtra,0,0,0,1,0,0,0
1914,2020-07-05,23:52:24,gaurav_jurist,Gaurav Kochhar,sir bed create post international travel start after july visitor go undergo fix quarantine day facility drdo and radhaswami,Delhi,0,0,0,1,0,0,0
1915,2020-07-05,14:31:30,pixiewrites,Pooja,ab toh mein bhi woh baat nahi rahi,Delhi,0,0,0,0,0,0,1
1916,2020-07-05,14:20:50,delhi_born,BorninIndia,ji many stay house which small many member or single bathroom and area street if someone covid go home quarantine strong chance virus spread plz see do,Delhi,0,0,0,0,1,0,0
