-,date,time,username,name,tweet,geo,Positive,Happy,Relief,Neutral,Anxious,Sad,Negative
1272,2020-06-11,23:54:25,keshmu2006,mukesh Mishra,langadi sarkar ki ek or corona record <SAD> ki hatyari sarkar raut udhav or pawar maharashtra record new covid case death last hour,"19.071217,72.929863,23km",,,,,,1,1
1273,2020-06-11,23:53:43,jigar12347890,Jigar,bhai corona time pr aap lekin jaha jaa rahe ho shayad vaha ho jaaye,"19.071217,72.929863,23km",,,,,1,,1
1274,2020-06-11,23:52:29,meenakshiiik,мєєиαкѕнι,corona drive,"19.071217,72.929863,23km",,,,1,,,
1275,2020-06-11,23:52:02,kotnalzamir,Jumla Sarkar,news room mein ke karke bharat ko aur ne bahut kamzor kar diya hai ab corona ne diya upar se china ka tension,"19.071217,72.929863,23km",,,,,1,,
1276,2020-06-11,23:51:50,dineshpai1973,Dinesh Pai🇮🇳,ye toh corona ka baap lagta hai,"19.071217,72.929863,23km",,,,1,,,
1277,2020-06-11,23:51:15,sujitmohan88,Sujit Mohan,tata hospital do surgery amidst pandemic fail ratio hospital stood take initiative not treat pandemic patient but well cancer patient,"19.071217,72.929863,23km",,,,,,,1
1278,2020-06-11,23:50:32,aakashbaraskar,baraskar aakash ajay,who responsible increase corona patient p ward day day figure go increase,"19.071217,72.929863,23km",,,,,1,1,1
1279,2020-06-11,23:48:50,ravitongaria,ravinder kumar,congress partner mva govt maharashtra death corona stats seem delhi get do maharashtra excellent health infra create during lock death happen suggestion contain spread virus well,"19.071217,72.929863,23km",1,,,,,,
1280,2020-06-11,23:47:35,dparshuram,D H Parshuram,open when time right safety first <SARCASM> covid,"19.071217,72.929863,23km",,,,1,,,
1281,2020-06-11,23:46:12,satyafusion,Satya Designs Pvt Ltd,corona ko jootey or se,"19.071217,72.929863,23km",,,,1,,,
1282,2020-06-11,23:45:15,isrtc8,BK Agrawal,video s ows indiatv lnjp hospitalsuprintenend mr sureshkumar say body lie different poisure bed say nakedbody due death before pack video drsuresh state stop corona spread seem dr illiterate,"19.071217,72.929863,23km",,,,,,,1
1283,2020-06-11,23:44:56,sasypats92,Shashank Patil,critical ever read against ruling party mind tout chanakya what wrong engross politics corona pandemic via,"19.071217,72.929863,23km",,,,1,,,
1284,2020-06-11,23:44:31,gulabgodara,Gulab Godara,pure corona period tweet kar raha tha ki corona central se nahi state se center kuch nahi kar sakta state ko power do or ab jab khel ulta ho gaya center ne kya kiya ha tweet agar na kiye ho s post kya leke pe,"19.071217,72.929863,23km",,,,,,,1
1285,2020-06-11,23:42:32,deathendsfun,Dilip D'Souza,corona battle turn friday mint,"19.071217,72.929863,23km",,,,1,,,
1286,2020-06-11,23:41:15,mumbaipathik,Mumbai Pathik News,p mein corona case se containment zone somwar bazaar mein june se june takk puri se rahenga lockdown aur sabhi rahengi bandh sirf medical ki shop open rahengi order issue ward pn kabre,"19.071217,72.929863,23km",,,,1,,,
1287,2020-06-11,23:40:53,ajitshinde_28,अजित सुरेखा आण्णासाहेब शिंदे,do anyone mention corona,"19.071217,72.929863,23km",,,,1,,,
1288,2020-06-11,23:40:49,sharmagyanmurti,Gyanmurti Sharma,ask maharashtra congress question number corona patient,"19.071217,72.929863,23km",,,,,,,1
1289,2020-06-11,23:40:41,ankitsamdariya5,Ankit Samdariya,bhai agr corona se nhi toh student se jarur mar jayenge <PISSED> <HAPPY>,"19.071217,72.929863,23km",,,,,1,1,
1290,2020-06-11,23:40:35,anuruddh6268,Anuruddh Tripathi,morning tha abhi nahi yaha bus corona ki hai,"19.071217,72.929863,23km",,,,1,,,
1291,2020-06-11,23:39:49,adityasharma689,Aditya A Sharma,feel like poor suffer corona middle class since mostly affect lung maybe rich get lung transplant survive against covid,"19.071217,72.929863,23km",,,,,1,1,
1292,2020-06-11,23:38:52,deathendsfun,Dilip D'Souza,right not glad government focus corona crisis single mindedly,"19.071217,72.929863,23km",,,,,,,1
1293,2020-06-11,23:38:35,lifetimeshares,Shares For Lifetime,india stay corona virus rank,"19.071217,72.929863,23km",,,,1,,,
1294,2020-06-11,23:37:24,hardikshah79790,Hardik Shah,first see country corona v pakistan who win,"19.071217,72.929863,23km",,,,1,,,
1295,2020-06-11,23:36:49,ramanan22460264,RAMANAND,bharat corona ki hai bharat hi corona ban jayega,"19.071217,72.929863,23km",,,,1,,,
1296,2020-06-11,23:35:09,ashwinithehuman,Ashwini_Just_Human,why do not big problem india due corona stay india <SARCASM>,"19.071217,72.929863,23km",,,,1,,,
1298,2020-06-11,23:33:03,navimumbainet,Navi Mumbai Network,mumbai report big single day coronavirus case new case today death,"19.071217,72.929863,23km",,,,,,1,1
1299,2020-06-11,23:32:37,kluzener,M Merchant,fyi during corona software useless,"19.071217,72.929863,23km",,,,1,,,
1300,2020-06-11,23:30:42,a_mayuri,@Drashti_Geet,<SAD> श्री स्वामी जय जय स्वामी हे माऊली स्वामी corona वाचवा <NATURE>,"19.071217,72.929863,23km",,,,,1,,
1301,2020-06-11,23:28:15,rottenonly,Subodh Mohan Adarkar,every problem solution how ur fake corona treatment come may b if u face fir n fought bravely u respect u n bjp ur shitty escape cost bjp dearly,"19.071217,72.929863,23km",,,,,,,1
1302,2020-06-11,23:27:30,starkaditya_,Aditya,india uk total corona case th high india get high new case world,"19.071217,72.929863,23km",,,,,,1,1
1303,2020-06-11,23:26:23,naveensingh1119,naveen sailwal,corona सब community ho rha h <HAPPY>,"19.071217,72.929863,23km",,,,1,,,
1304,2020-06-11,23:24:18,harsh_r_shah,harsh shah,good ji if kerala goverment do good job contain corona kerala state government achievement if goverment fails save state center goverment fault even would salute u if would alive,"19.071217,72.929863,23km",1,1,,,,,
1305,2020-06-11,23:23:22,snehprabhu,Snehal Prabhu,many people die mumbai n friend discuss friend say people die not corona not receive treatment hospital save timely treatment today human life value,"19.071217,72.929863,23km",,,,,1,,
1306,2020-06-11,23:22:51,2jh2xxbjddfqlvm,mahesh Ruparelia,ye hai corona se bhi indian corona bhai,"19.071217,72.929863,23km",,,,1,,,
1307,2020-06-11,23:20:32,blackspadesmw,Sunny,corona se dar gaya isliye,"19.071217,72.929863,23km",,,,1,,,
1308,2020-06-11,23:19:39,shayoneespeaks,Shayonee 💭🐾,maybe really deserve corona,"19.071217,72.929863,23km",,,,,,,1
1309,2020-06-11,23:19:17,sminusuresh,Sminu Suresh,case logic when spread covid virus know religion or <SAD> when india among top covid infection virus love country rule pm but china best pm corona not spread,"19.071217,72.929863,23km",,,,,,1,1
1310,2020-06-11,23:18:55,danivijay6,Vijay Dani,ghanti se corona nahi,"19.071217,72.929863,23km",,,,1,,,
1311,2020-06-11,23:16:13,anyaped,Aniruddha Pednekar❤,welcome back corona bless finally tu ला हरवलेस proud आता घे,"19.071217,72.929863,23km",1,1,1,,,,
1312,2020-06-11,23:15:37,nilulove1,Nilesh Dubey,please take strict action against where corona positive found toilet let rule harsh punishment must give cmo hospital must jail,"19.071217,72.929863,23km",,,,,,1,1
1313,2020-06-11,23:15:30,indiahindutamil,Vinod Shenbaga - வினோத் சென்பாகா,congrats control corona hand,"19.071217,72.929863,23km",1,1,1,,,,
1314,2020-06-11,23:15:03,psyclistsujju,𝓢𝓾𝓳𝓲𝓽 𝓚𝓾𝓶𝓪𝓻 𝓢𝓪𝓱𝓸𝓸,baat account dene ki thi corona ke case ki nhi chacha ko saal pehle ka video koi,"19.071217,72.929863,23km",,,,1,,,
1315,2020-06-11,23:10:50,nilulove1,Nilesh Dubey,video come where corona positive carry garbage vehicle if true please go action against medical authority without delay,"19.071217,72.929863,23km",,,,,1,1,
1316,2020-06-11,23:08:32,kunal_ghadashi,Kunal Ghadashi,agar tmkc abhi tak chalu toh iyer ne tak corona ka vaccine bana liya hota <SAD>,"19.071217,72.929863,23km",,,,,,1,
1317,2020-06-11,23:07:36,abpmajhatv,ABP माझा,corona effect श्री ाढीवारी,"19.071217,72.929863,23km",,,,1,,,
1318,2020-06-11,23:07:09,parthanarayan,Partha Narayan Dash,spread corona,"19.071217,72.929863,23km",,,,1,,,
1319,2020-06-11,23:06:55,memesonmarkets,Stock Market Memes,global market red bounce back rally due corona second wave,"19.071217,72.929863,23km",,,,,,,1
1320,2020-06-11,23:06:41,nilulove1,Nilesh Dubey,india cross mark th rank corona case social distance go toss,"19.071217,72.929863,23km",,,,,,,1
1321,2020-06-11,23:04:45,pranay_purohit,∆ P R A N A Y ∆,say sale rscr v rscr previous yr say q could impact corona virus <HAPPY> positive bel,"19.071217,72.929863,23km",,,,1,,,
1322,2020-06-11,23:04:31,aveeka8491,Priyanka Chaubal,useless ward know how take nothing else one family corona positive not sanitize nothing call bmc since day,"19.071217,72.929863,23km",,,,,1,1,1
1323,2020-06-11,23:04:31,vijay_st,IndianFirst,anjanaji aap ko nahi ki corona jaise pandemic ke time bhi govt giraya shivraj ji confirm video plan centre leadership do thing rajasthan aur aap ulta congress ko blame kar rahe hai aur kitna giroge shame u,"19.071217,72.929863,23km",,,,,,1,1
1324,2020-06-11,23:03:39,danielmahin05,Danny,waste time when corona dance head,"19.071217,72.929863,23km",,,,1,,,
1326,2020-06-11,23:01:10,saanj1023,Sanjoli,u shud hv take corona,"19.071217,72.929863,23km",,,,1,,,
1327,2020-06-11,23:01:01,harryjoshactor,Harry josh,hi friend take care corona virus take precaution healthy love,"19.071217,72.929863,23km",,,,1,,,
1328,2020-06-11,23:00:48,bhatiakkb,HEARTKING,do look sick or infect corona,"19.071217,72.929863,23km",,,,1,,,
1329,2020-06-11,23:00:11,sharemarket786,Share Market Trading Tips,tomorrow after market open go hence sell immediately target would point point banknifty sell banking stock,"19.071217,72.929863,23km",,,,1,,,
1330,2020-06-11,22:59:41,riteshriky,Ritesh Ricky Verma,jaiswal hotel kanpur allahabad go ji corona ka badta ja raha hai aur ye corona ko badate ja rahe hai go,"19.071217,72.929863,23km",,,,,,,1
1331,2020-06-11,22:58:56,sanjayk47504347,sanjayk,corona tu kyun aaya,"19.071217,72.929863,23km",,,,,,1,
1332,2020-06-11,22:56:51,coronatracker7,coronatracker,corona count mumbai suburb,"19.071217,72.929863,23km",,,,1,,,
1333,2020-06-11,22:55:19,nileshs91605976,Nilesh Salvi,not see effect usa uk spain world but fight corona politics bjp non bjp state prime minister country sympathy citizen which lack india,"19.071217,72.929863,23km",,,,,,1,1
1334,2020-06-11,22:54:46,seadog_pirate,Rajiv Pandey,yaar corona ka naam na ke please jati hai,"19.071217,72.929863,23km",,,,1,,,
1335,2020-06-11,22:54:29,figaar_,Sangfroid,charagh se hain ko hai yeh bhi corona ke mein hain se ke saath,"19.071217,72.929863,23km",,,,1,,,
1336,2020-06-11,22:54:02,patankarha,patankarha,dear sir hope recover fully corona virus god kind keep physically fit but tweet show mental imbalance which even god could not cure remember palghar ajay pandita many,"19.071217,72.929863,23km",,,,,1,1,
1337,2020-06-11,22:53:44,rjain594,almighty RAJU,bad mental game go trader when entire world bullish fear nd wave corona virus start let wave complete,"19.071217,72.929863,23km",,,,,,,1
1338,2020-06-11,22:51:43,drbawaseerpatra,Bawaseer ka Doctor Patra - Pilologist,अरे भाई तुम्हारे लिए भी बजाया मतलब वह corona समझ कर है,"19.071217,72.929863,23km",,,,1,,,
1339,2020-06-11,22:49:57,experientia2020,Abhijit Gupta,virtual real delhi corona app take patient ride via,"19.071217,72.929863,23km",,,,1,,,
1340,2020-06-11,22:49:38,memesonmarkets,Stock Market Memes,dear discount broker trader system work fine tomorrow <HAPPY> <HAPPY>,"19.071217,72.929863,23km",1,,,,,,
1341,2020-06-11,22:49:24,aakashbaraskar,baraskar aakash ajay,initiative which mr take if would take decision earlier would not increase corona patient,"19.071217,72.929863,23km",,,,,,1,
1342,2020-06-11,22:47:17,uchilpreeti2382,Preeti Uchil,paris corona free <DOUBT>,"19.071217,72.929863,23km",1,1,1,,,,
1343,2020-06-11,22:46:16,soilarmy,SoilArmy,problem use right source right time news article say treatment home when try find hospital corona kill anyone if late one earth safe anyone rich poor,"19.071217,72.929863,23km",,,,,1,1,
1344,2020-06-11,22:45:21,rajp89682710,Rajendra,patriot prior number increase after like corona virus patient,"19.071217,72.929863,23km",,,,,,,1
1345,2020-06-11,22:42:54,ravindra_jhaji,Ravindranath Jha,people ok congress blame bjp nation wide pandemic situation corona virus but when bjp do thing maharashtra question bjp yes situation bad instead blame why cannot handle situation together,"19.071217,72.929863,23km",,,,,,1,1
1346,2020-06-11,22:42:31,sheershak21,Sheershak Anand,people who think corona,"19.071217,72.929863,23km",,,,1,,,
1347,2020-06-11,22:42:15,rayadavofficial,🚩🚩 कृष्णा भक्त 🚩🚩 राजेश यदुवंशी,लाख से ऊपर कोरोना संक्रमित हो गए हैं corona से आप खुद bjp सरकार अब चुनाव <HAPPY> िहार चुनाव,"19.071217,72.929863,23km",,,,,,1,1
1348,2020-06-11,22:42:09,potholewarriors,@PotholeWarriors 🇮🇳 🏘 #PotholeFreeMumbai🛵🛣,corona treatment go heart surgery k per day poor prefer get treat or die home bed hospital r,"19.071217,72.929863,23km",,,,,,1,
1349,2020-06-11,22:41:15,shriram14k,Shriram C. Kelkar,fire market market point monsoon part maharashtra but news channel show malaika aroras seal due positive corona case,"19.071217,72.929863,23km",,,,,,1,
1350,2020-06-11,22:40:01,chetandesire,Chetan Prasad,के पास नहीं गुजरात के पास corona से के लिए हॉस्पिटल नहीं है। आज गांधी जी होते तो फिर से मर,"19.071217,72.929863,23km",,,,,1,1,1
1351,2020-06-11,22:39:50,krishverma786,Save men's life,<SAD> virus make country chutiya n make money let u know how long gonna keep stay home day fool public understand n come n,"19.071217,72.929863,23km",,,,,,1,1
1352,2020-06-11,22:38:15,sandeep24skv,Sandeep Vishwakarma,bro think u do not common sense question if conduct exam provide u clear way safety concern like if get corona during exam allow give remain exam or not do not point,"19.071217,72.929863,23km",,,,,1,1,
1354,2020-06-11,22:35:18,rajiv_shastri,Rajiv Shastri,one cm india do good work during crisis corona,"19.071217,72.929863,23km",1,1,1,,,,
1356,2020-06-11,22:33:49,thehonestguide1,The Honest Guide,maharashtra record high ever spike e past hr,"19.071217,72.929863,23km",,,,,,,1
1358,2020-06-11,22:32:54,radechetan,Chetan Rade,today figure corona case india surpass figure uk spain also death toll daily since last day,"19.071217,72.929863,23km",,,,,,1,1
1359,2020-06-11,22:32:46,vireninfra,Virendra Pandey 🙏,भी सरकारी फंड की तरह होता,"19.071217,72.929863,23km",,,,1,,,
1361,2020-06-11,22:32:07,imvzha,Vishal Jha,aap aur main apne ke police walo ke liye e corona ke time apne twitter ke change kar <SAD>,"19.071217,72.929863,23km",,,,1,,,
1363,2020-06-11,22:31:30,daretoplaysafe,Richard Fernandes,number corona patient increase day day drastically govt authority implement complete lock man land day give people one or two day time buy good milk pack,"19.071217,72.929863,23km",,,,,1,1,
1364,2020-06-11,22:31:14,kiranpal,Kiran Pal,thousand story but listener heard go impose new lockdown soon would kill million hunger fuck corona,"19.071217,72.929863,23km",,,,,,1,1
1365,2020-06-11,22:31:12,fitnessexcurt,Kaustubh Bornare,let do window shopping <HAPPY> mumbai maharashtra,"19.071217,72.929863,23km",,,,1,,,
1367,2020-06-11,22:30:02,sidharthone,Siddhartha Das,irresponsible doctor want declare pass degree without exam pandemic brand doctors” life what career patient,"19.071217,72.929863,23km",,,,,1,1,1
1368,2020-06-11,22:29:43,merrative,Merrative,corona virus give life new direction but do mean give social responsibility against police or fight against poverty what take let u know,"19.071217,72.929863,23km",,,,,,,1
1370,2020-06-11,22:28:57,birendraorchid,Birendra Kumar,hope recover corona get well soon,"19.071217,72.929863,23km",,,,,1,,
